execution_order,dry_run_manifest_row_number,batch_id,stage,evidence_condition,request_id,execution_mode,model_execution_enabled,api_calls_planned,model_calls_planned,raw_prompt_instance_written,raw_response_written,jsonl_written,expected_sanitized_output_path,approval_required_before_execution
281,281,pilot05_05ag_audit_compressed,audit,compressed,pilot05_dry_run_request_0281,no_call_readiness_plan_only,False,0,0,False,False,False,reports/pilot_05_cfpb_cascade_sanitized_model_outputs/pilot_05_cfpb_cascade_audit_sanitized_outputs.csv,True
282,282,pilot05_05ag_escalation_compressed,escalation,compressed,pilot05_dry_run_request_0282,no_call_readiness_plan_only,False,0,0,False,False,False,reports/pilot_05_cfpb_cascade_sanitized_model_outputs/pilot_05_cfpb_cascade_escalation_sanitized_outputs.csv,True
283,283,pilot05_05ag_decision_partial_dropout,decision,partial_dropout,pilot05_dry_run_request_0283,no_call_readiness_plan_only,False,0,0,False,False,False,reports/pilot_05_cfpb_cascade_sanitized_model_outputs/pilot_05_cfpb_cascade_decision_sanitized_outputs.csv,True
284,284,pilot05_05ag_audit_partial_dropout,audit,partial_dropout,pilot05_dry_run_request_0284,no_call_readiness_plan_only,False,0,0,False,False,False,reports/pilot_05_cfpb_cascade_sanitized_model_outputs/pilot_05_cfpb_cascade_audit_sanitized_outputs.csv,True
285,285,pilot05_05ag_escalation_partial_dropout,escalation,partial_dropout,pilot05_dry_run_request_0285,no_call_readiness_plan_only,False,0,0,False,False,False,reports/pilot_05_cfpb_cascade_sanitized_model_outputs/pilot_05_cfpb_cascade_escalation_sanitized_outputs.csv,True
286,286,pilot05_05ag_decision_noisy_conflicting,decision,noisy_conflicting,pilot05_dry_run_request_0286,no_call_readiness_plan_only,False,0,0,False,False,False,reports/pilot_05_cfpb_cascade_sanitized_model_outputs/pilot_05_cfpb_cascade_decision_sanitized_outputs.csv,True
287,287,pilot05_05ag_audit_noisy_conflicting,audit,noisy_conflicting,pilot05_dry_run_request_0287,no_call_readiness_plan_only,False,0,0,False,False,False,reports/pilot_05_cfpb_cascade_sanitized_model_outputs/pilot_05_cfpb_cascade_audit_sanitized_outputs.csv,True
288,288,pilot05_05ag_escalation_noisy_conflicting,escalation,noisy_conflicting,pilot05_dry_run_request_0288,no_call_readiness_plan_only,False,0,0,False,False,False,reports/pilot_05_cfpb_cascade_sanitized_model_outputs/pilot_05_cfpb_cascade_escalation_sanitized_outputs.csv,True
289,289,pilot05_05ag_decision_clean,decision,clean,pilot05_dry_run_request_0289,no_call_readiness_plan_only,False,0,0,False,False,False,reports/pilot_05_cfpb_cascade_sanitized_model_outputs/pilot_05_cfpb_cascade_decision_sanitized_outputs.csv,True
290,290,pilot05_05ag_audit_clean,audit,clean,pilot05_dry_run_request_0290,no_call_readiness_plan_only,False,0,0,False,False,False,reports/pilot_05_cfpb_cascade_sanitized_model_outputs/pilot_05_cfpb_cascade_audit_sanitized_outputs.csv,True
291,291,pilot05_05ag_escalation_clean,escalation,clean,pilot05_dry_run_request_0291,no_call_readiness_plan_only,False,0,0,False,False,False,reports/pilot_05_cfpb_cascade_sanitized_model_outputs/pilot_05_cfpb_cascade_escalation_sanitized_outputs.csv,True
292,292,pilot05_05ag_decision_compressed,decision,compressed,pilot05_dry_run_request_0292,no_call_readiness_plan_only,False,0,0,False,False,False,reports/pilot_05_cfpb_cascade_sanitized_model_outputs/pilot_05_cfpb_cascade_decision_sanitized_outputs.csv,True
293,293,pilot05_05ag_audit_compressed,audit,compressed,pilot05_dry_run_request_0293,no_call_readiness_plan_only,False,0,0,False,False,False,reports/pilot_05_cfpb_cascade_sanitized_model_outputs/pilot_05_cfpb_cascade_audit_sanitized_outputs.csv,True
294,294,pilot05_05ag_escalation_compressed,escalation,compressed,pilot05_dry_run_request_0294,no_call_readiness_plan_only,False,0,0,False,False,False,reports/pilot_05_cfpb_cascade_sanitized_model_outputs/pilot_05_cfpb_cascade_escalation_sanitized_outputs.csv,True
295,295,pilot05_05ag_decision_partial_dropout,decision,partial_dropout,pilot05_dry_run_request_0295,no_call_readiness_plan_only,False,0,0,False,False,False,reports/pilot_05_cfpb_cascade_sanitized_model_outputs/pilot_05_cfpb_cascade_decision_sanitized_outputs.csv,True
296,296,pilot05_05ag_audit_partial_dropout,audit,partial_dropout,pilot05_dry_run_request_0296,no_call_readiness_plan_only,False,0,0,False,False,False,reports/pilot_05_cfpb_cascade_sanitized_model_outputs/pilot_05_cfpb_cascade_audit_sanitized_outputs.csv,True
297,297,pilot05_05ag_escalation_partial_dropout,escalation,partial_dropout,pilot05_dry_run_request_0297,no_call_readiness_plan_only,False,0,0,False,False,False,reports/pilot_05_cfpb_cascade_sanitized_model_outputs/pilot_05_cfpb_cascade_escalation_sanitized_outputs.csv,True
298,298,pilot05_05ag_decision_noisy_conflicting,decision,noisy_conflicting,pilot05_dry_run_request_0298,no_call_readiness_plan_only,False,0,0,False,False,False,reports/pilot_05_cfpb_cascade_sanitized_model_outputs/pilot_05_cfpb_cascade_decision_sanitized_outputs.csv,True
299,299,pilot05_05ag_audit_noisy_conflicting,audit,noisy_conflicting,pilot05_dry_run_request_0299,no_call_readiness_plan_only,False,0,0,False,False,False,reports/pilot_05_cfpb_cascade_sanitized_model_outputs/pilot_05_cfpb_cascade_audit_sanitized_outputs.csv,True
300,300,pilot05_05ag_escalation_noisy_conflicting,escalation,noisy_conflicting,pilot05_dry_run_request_0300,no_call_readiness_plan_only,False,0,0,False,False,False,reports/pilot_05_cfpb_cascade_sanitized_model_outputs/pilot_05_cfpb_cascade_escalation_sanitized_outputs.csv,True
301,301,pilot05_05ag_decision_clean,decision,clean,pilot05_dry_run_request_0301,no_call_readiness_plan_only,False,0,0,False,False,False,reports/pilot_05_cfpb_cascade_sanitized_model_outputs/pilot_05_cfpb_cascade_decision_sanitized_outputs.csv,True
302,302,pilot05_05ag_audit_clean,audit,clean,pilot05_dry_run_request_0302,no_call_readiness_plan_only,False,0,0,False,False,False,reports/pilot_05_cfpb_cascade_sanitized_model_outputs/pilot_05_cfpb_cascade_audit_sanitized_outputs.csv,True
303,303,pilot05_05ag_escalation_clean,escalation,clean,pilot05_dry_run_request_0303,no_call_readiness_plan_only,False,0,0,False,False,False,reports/pilot_05_cfpb_cascade_sanitized_model_outputs/pilot_05_cfpb_cascade_escalation_sanitized_outputs.csv,True
304,304,pilot05_05ag_decision_compressed,decision,compressed,pilot05_dry_run_request_0304,no_call_readiness_plan_only,False,0,0,False,False,False,reports/pilot_05_cfpb_cascade_sanitized_model_outputs/pilot_05_cfpb_cascade_decision_sanitized_outputs.csv,True
305,305,pilot05_05ag_audit_compressed,audit,compressed,pilot05_dry_run_request_0305,no_call_readiness_plan_only,False,0,0,False,False,False,reports/pilot_05_cfpb_cascade_sanitized_model_outputs/pilot_05_cfpb_cascade_audit_sanitized_outputs.csv,True
306,306,pilot05_05ag_escalation_compressed,escalation,compressed,pilot05_dry_run_request_0306,no_call_readiness_plan_only,False,0,0,False,False,False,reports/pilot_05_cfpb_cascade_sanitized_model_outputs/pilot_05_cfpb_cascade_escalation_sanitized_outputs.csv,True
307,307,pilot05_05ag_decision_partial_dropout,decision,partial_dropout,pilot05_dry_run_request_0307,no_call_readiness_plan_only,False,0,0,False,False,False,reports/pilot_05_cfpb_cascade_sanitized_model_outputs/pilot_05_cfpb_cascade_decision_sanitized_outputs.csv,True
308,308,pilot05_05ag_audit_partial_dropout,audit,partial_dropout,pilot05_dry_run_request_0308,no_call_readiness_plan_only,False,0,0,False,False,False,reports/pilot_05_cfpb_cascade_sanitized_model_outputs/pilot_05_cfpb_cascade_audit_sanitized_outputs.csv,True
309,309,pilot05_05ag_escalation_partial_dropout,escalation,partial_dropout,pilot05_dry_run_request_0309,no_call_readiness_plan_only,False,0,0,False,False,False,reports/pilot_05_cfpb_cascade_sanitized_model_outputs/pilot_05_cfpb_cascade_escalation_sanitized_outputs.csv,True
310,310,pilot05_05ag_decision_noisy_conflicting,decision,noisy_conflicting,pilot05_dry_run_request_0310,no_call_readiness_plan_only,False,0,0,False,False,False,reports/pilot_05_cfpb_cascade_sanitized_model_outputs/pilot_05_cfpb_cascade_decision_sanitized_outputs.csv,True
311,311,pilot05_05ag_audit_noisy_conflicting,audit,noisy_conflicting,pilot05_dry_run_request_0311,no_call_readiness_plan_only,False,0,0,False,False,False,reports/pilot_05_cfpb_cascade_sanitized_model_outputs/pilot_05_cfpb_cascade_audit_sanitized_outputs.csv,True
312,312,pilot05_05ag_escalation_noisy_conflicting,escalation,noisy_conflicting,pilot05_dry_run_request_0312,no_call_readiness_plan_only,False,0,0,False,False,False,reports/pilot_05_cfpb_cascade_sanitized_model_outputs/pilot_05_cfpb_cascade_escalation_sanitized_outputs.csv,True
313,313,pilot05_05ag_decision_clean,decision,clean,pilot05_dry_run_request_0313,no_call_readiness_plan_only,False,0,0,False,False,False,reports/pilot_05_cfpb_cascade_sanitized_model_outputs/pilot_05_cfpb_cascade_decision_sanitized_outputs.csv,True
314,314,pilot05_05ag_audit_clean,audit,clean,pilot05_dry_run_request_0314,no_call_readiness_plan_only,False,0,0,False,False,False,reports/pilot_05_cfpb_cascade_sanitized_model_outputs/pilot_05_cfpb_cascade_audit_sanitized_outputs.csv,True
315,315,pilot05_05ag_escalation_clean,escalation,clean,pilot05_dry_run_request_0315,no_call_readiness_plan_only,False,0,0,False,False,False,reports/pilot_05_cfpb_cascade_sanitized_model_outputs/pilot_05_cfpb_cascade_escalation_sanitized_outputs.csv,True
316,316,pilot05_05ag_decision_compressed,decision,compressed,pilot05_dry_run_request_0316,no_call_readiness_plan_only,False,0,0,False,False,False,reports/pilot_05_cfpb_cascade_sanitized_model_outputs/pilot_05_cfpb_cascade_decision_sanitized_outputs.csv,True
317,317,pilot05_05ag_audit_compressed,audit,compressed,pilot05_dry_run_request_0317,no_call_readiness_plan_only,False,0,0,False,False,False,reports/pilot_05_cfpb_cascade_sanitized_model_outputs/pilot_05_cfpb_cascade_audit_sanitized_outputs.csv,True
318,318,pilot05_05ag_escalation_compressed,escalation,compressed,pilot05_dry_run_request_0318,no_call_readiness_plan_only,False,0,0,False,False,False,reports/pilot_05_cfpb_cascade_sanitized_model_outputs/pilot_05_cfpb_cascade_escalation_sanitized_outputs.csv,True
319,319,pilot05_05ag_decision_partial_dropout,decision,partial_dropout,pilot05_dry_run_request_0319,no_call_readiness_plan_only,False,0,0,False,False,False,reports/pilot_05_cfpb_cascade_sanitized_model_outputs/pilot_05_cfpb_cascade_decision_sanitized_outputs.csv,True
320,320,pilot05_05ag_audit_partial_dropout,audit,partial_dropout,pilot05_dry_run_request_0320,no_call_readiness_plan_only,False,0,0,False,False,False,reports/pilot_05_cfpb_cascade_sanitized_model_outputs/pilot_05_cfpb_cascade_audit_sanitized_outputs.csv,True
321,321,pilot05_05ag_escalation_partial_dropout,escalation,partial_dropout,pilot05_dry_run_request_0321,no_call_readiness_plan_only,False,0,0,False,False,False,reports/pilot_05_cfpb_cascade_sanitized_model_outputs/pilot_05_cfpb_cascade_escalation_sanitized_outputs.csv,True
322,322,pilot05_05ag_decision_noisy_conflicting,decision,noisy_conflicting,pilot05_dry_run_request_0322,no_call_readiness_plan_only,False,0,0,False,False,False,reports/pilot_05_cfpb_cascade_sanitized_model_outputs/pilot_05_cfpb_cascade_decision_sanitized_outputs.csv,True
323,323,pilot05_05ag_audit_noisy_conflicting,audit,noisy_conflicting,pilot05_dry_run_request_0323,no_call_readiness_plan_only,False,0,0,False,False,False,reports/pilot_05_cfpb_cascade_sanitized_model_outputs/pilot_05_cfpb_cascade_audit_sanitized_outputs.csv,True
324,324,pilot05_05ag_escalation_noisy_conflicting,escalation,noisy_conflicting,pilot05_dry_run_request_0324,no_call_readiness_plan_only,False,0,0,False,False,False,reports/pilot_05_cfpb_cascade_sanitized_model_outputs/pilot_05_cfpb_cascade_escalation_sanitized_outputs.csv,True
325,325,pilot05_05ag_decision_clean,decision,clean,pilot05_dry_run_request_0325,no_call_readiness_plan_only,False,0,0,False,False,False,reports/pilot_05_cfpb_cascade_sanitized_model_outputs/pilot_05_cfpb_cascade_decision_sanitized_outputs.csv,True
326,326,pilot05_05ag_audit_clean,audit,clean,pilot05_dry_run_request_0326,no_call_readiness_plan_only,False,0,0,False,False,False,reports/pilot_05_cfpb_cascade_sanitized_model_outputs/pilot_05_cfpb_cascade_audit_sanitized_outputs.csv,True
327,327,pilot05_05ag_escalation_clean,escalation,clean,pilot05_dry_run_request_0327,no_call_readiness_plan_only,False,0,0,False,False,False,reports/pilot_05_cfpb_cascade_sanitized_model_outputs/pilot_05_cfpb_cascade_escalation_sanitized_outputs.csv,True
328,328,pilot05_05ag_decision_compressed,decision,compressed,pilot05_dry_run_request_0328,no_call_readiness_plan_only,False,0,0,False,False,False,reports/pilot_05_cfpb_cascade_sanitized_model_outputs/pilot_05_cfpb_cascade_decision_sanitized_outputs.csv,True
329,329,pilot05_05ag_audit_compressed,audit,compressed,pilot05_dry_run_request_0329,no_call_readiness_plan_only,False,0,0,False,False,False,reports/pilot_05_cfpb_cascade_sanitized_model_outputs/pilot_05_cfpb_cascade_audit_sanitized_outputs.csv,True
330,330,pilot05_05ag_escalation_compressed,escalation,compressed,pilot05_dry_run_request_0330,no_call_readiness_plan_only,False,0,0,False,False,False,reports/pilot_05_cfpb_cascade_sanitized_model_outputs/pilot_05_cfpb_cascade_escalation_sanitized_outputs.csv,True
331,331,pilot05_05ag_decision_partial_dropout,decision,partial_dropout,pilot05_dry_run_request_0331,no_call_readiness_plan_only,False,0,0,False,False,False,reports/pilot_05_cfpb_cascade_sanitized_model_outputs/pilot_05_cfpb_cascade_decision_sanitized_outputs.csv,True
332,332,pilot05_05ag_audit_partial_dropout,audit,partial_dropout,pilot05_dry_run_request_0332,no_call_readiness_plan_only,False,0,0,False,False,False,reports/pilot_05_cfpb_cascade_sanitized_model_outputs/pilot_05_cfpb_cascade_audit_sanitized_outputs.csv,True
333,333,pilot05_05ag_escalation_partial_dropout,escalation,partial_dropout,pilot05_dry_run_request_0333,no_call_readiness_plan_only,False,0,0,False,False,False,reports/pilot_05_cfpb_cascade_sanitized_model_outputs/pilot_05_cfpb_cascade_escalation_sanitized_outputs.csv,True
334,334,pilot05_05ag_decision_noisy_conflicting,decision,noisy_conflicting,pilot05_dry_run_request_0334,no_call_readiness_plan_only,False,0,0,False,False,False,reports/pilot_05_cfpb_cascade_sanitized_model_outputs/pilot_05_cfpb_cascade_decision_sanitized_outputs.csv,True
335,335,pilot05_05ag_audit_noisy_conflicting,audit,noisy_conflicting,pilot05_dry_run_request_0335,no_call_readiness_plan_only,False,0,0,False,False,False,reports/pilot_05_cfpb_cascade_sanitized_model_outputs/pilot_05_cfpb_cascade_audit_sanitized_outputs.csv,True
336,336,pilot05_05ag_escalation_noisy_conflicting,escalation,noisy_conflicting,pilot05_dry_run_request_0336,no_call_readiness_plan_only,False,0,0,False,False,False,reports/pilot_05_cfpb_cascade_sanitized_model_outputs/pilot_05_cfpb_cascade_escalation_sanitized_outputs.csv,True
337,337,pilot05_05ag_decision_clean,decision,clean,pilot05_dry_run_request_0337,no_call_readiness_plan_only,False,0,0,False,False,False,reports/pilot_05_cfpb_cascade_sanitized_model_outputs/pilot_05_cfpb_cascade_decision_sanitized_outputs.csv,True
338,338,pilot05_05ag_audit_clean,audit,clean,pilot05_dry_run_request_0338,no_call_readiness_plan_only,False,0,0,False,False,False,reports/pilot_05_cfpb_cascade_sanitized_model_outputs/pilot_05_cfpb_cascade_audit_sanitized_outputs.csv,True
339,339,pilot05_05ag_escalation_clean,escalation,clean,pilot05_dry_run_request_0339,no_call_readiness_plan_only,False,0,0,False,False,False,reports/pilot_05_cfpb_cascade_sanitized_model_outputs/pilot_05_cfpb_cascade_escalation_sanitized_outputs.csv,True
340,340,pilot05_05ag_decision_compressed,decision,compressed,pilot05_dry_run_request_0340,no_call_readiness_plan_only,False,0,0,False,False,False,reports/pilot_05_cfpb_cascade_sanitized_model_outputs/pilot_05_cfpb_cascade_decision_sanitized_outputs.csv,True
341,341,pilot05_05ag_audit_compressed,audit,compressed,pilot05_dry_run_request_0341,no_call_readiness_plan_only,False,0,0,False,False,False,reports/pilot_05_cfpb_cascade_sanitized_model_outputs/pilot_05_cfpb_cascade_audit_sanitized_outputs.csv,True
342,342,pilot05_05ag_escalation_compressed,escalation,compressed,pilot05_dry_run_request_0342,no_call_readiness_plan_only,False,0,0,False,False,False,reports/pilot_05_cfpb_cascade_sanitized_model_outputs/pilot_05_cfpb_cascade_escalation_sanitized_outputs.csv,True
343,343,pilot05_05ag_decision_partial_dropout,decision,partial_dropout,pilot05_dry_run_request_0343,no_call_readiness_plan_only,False,0,0,False,False,False,reports/pilot_05_cfpb_cascade_sanitized_model_outputs/pilot_05_cfpb_cascade_decision_sanitized_outputs.csv,True
344,344,pilot05_05ag_audit_partial_dropout,audit,partial_dropout,pilot05_dry_run_request_0344,no_call_readiness_plan_only,False,0,0,False,False,False,reports/pilot_05_cfpb_cascade_sanitized_model_outputs/pilot_05_cfpb_cascade_audit_sanitized_outputs.csv,True
345,345,pilot05_05ag_escalation_partial_dropout,escalation,partial_dropout,pilot05_dry_run_request_0345,no_call_readiness_plan_only,False,0,0,False,False,False,reports/pilot_05_cfpb_cascade_sanitized_model_outputs/pilot_05_cfpb_cascade_escalation_sanitized_outputs.csv,True
346,346,pilot05_05ag_decision_noisy_conflicting,decision,noisy_conflicting,pilot05_dry_run_request_0346,no_call_readiness_plan_only,False,0,0,False,False,False,reports/pilot_05_cfpb_cascade_sanitized_model_outputs/pilot_05_cfpb_cascade_decision_sanitized_outputs.csv,True
347,347,pilot05_05ag_audit_noisy_conflicting,audit,noisy_conflicting,pilot05_dry_run_request_0347,no_call_readiness_plan_only,False,0,0,False,False,False,reports/pilot_05_cfpb_cascade_sanitized_model_outputs/pilot_05_cfpb_cascade_audit_sanitized_outputs.csv,True
348,348,pilot05_05ag_escalation_noisy_conflicting,escalation,noisy_conflicting,pilot05_dry_run_request_0348,no_call_readiness_plan_only,False,0,0,False,False,False,reports/pilot_05_cfpb_cascade_sanitized_model_outputs/pilot_05_cfpb_cascade_escalation_sanitized_outputs.csv,True
349,349,pilot05_05ag_decision_clean,decision,clean,pilot05_dry_run_request_0349,no_call_readiness_plan_only,False,0,0,False,False,False,reports/pilot_05_cfpb_cascade_sanitized_model_outputs/pilot_05_cfpb_cascade_decision_sanitized_outputs.csv,True
